,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
16046,2012,5,23,20,30.0,1,23.0,1009.0,SE,18.33,0,0
16047,2011,10,4,11,,7,18.0,1021.0,SE,1.79,0,0
16048,2010,9,30,11,,9,19.0,1020.0,NW,1.79,0,0
16049,2013,10,17,17,144.0,0,16.0,1024.0,SE,25.48,0,0
16050,2011,2,21,14,452.0,-3,7.0,1023.0,SE,3.58,0,0
16051,2012,10,25,4,89.0,5,7.0,1015.0,NW,4.92,0,0
16052,2010,9,25,7,,11,12.0,1017.0,cv,3.56,0,0
16053,2011,9,25,9,275.0,15,18.0,1017.0,cv,0.89,0,0
16054,2013,6,11,2,42.0,16,18.0,1010.0,cv,1.78,0,0
16055,2013,1,13,1,731.0,-8,-7.0,1025.0,NW,4.47,0,0
16056,2011,10,31,13,214.0,11,14.0,1022.0,SE,9.84,0,0
16057,2013,6,12,16,83.0,15,26.0,1006.0,SE,20.56,0,0
16058,2010,2,7,2,69.0,-7,-5.0,1025.0,cv,0.89,8,0
16059,2011,7,16,17,91.0,21,30.0,1003.0,SE,16.54,0,0
16060,2013,9,10,22,97.0,12,18.0,1013.0,cv,0.89,0,0
16061,2014,9,16,9,20.0,7,19.0,1019.0,NE,1.79,0,0
16062,2014,8,8,3,42.0,18,21.0,1009.0,cv,0.89,0,0
16063,2014,11,19,2,333.0,-5,0.0,1026.0,cv,1.34,0,0
16064,2014,1,9,23,73.0,-21,-8.0,1031.0,NE,0.89,0,0
16065,2012,9,22,19,82.0,16,21.0,1011.0,SE,10.29,0,0
16066,2011,9,5,11,161.0,18,27.0,1015.0,SE,5.37,0,0
16067,2010,11,6,20,400.0,6,8.0,1015.0,SE,0.89,0,0
16068,2010,12,17,19,145.0,-13,-3.0,1013.0,SE,0.89,0,0
16069,2012,3,30,18,13.0,-17,11.0,1020.0,NW,311.1,0,0
16070,2013,2,14,12,9.0,-22,1.0,1027.0,NE,61.24,0,0
16071,2013,7,8,11,79.0,23,25.0,1003.0,SE,1.79,0,0
16072,2012,1,4,0,14.0,-20,-6.0,1035.0,NW,348.69,0,0
16073,2010,3,21,3,60.0,-6,2.0,1017.0,SE,1.79,0,0
16074,2011,9,17,19,20.0,2,18.0,1020.0,SE,4.02,0,0
16075,2012,4,13,16,22.0,-3,27.0,1004.0,SE,36.22,0,0
16076,2014,12,4,4,8.0,-22,-4.0,1027.0,NW,141.71,0,0
16077,2013,10,3,3,53.0,5,9.0,1018.0,NW,0.89,0,0
16078,2012,2,2,8,11.0,-25,-10.0,1041.0,NW,47.82,0,0
16079,2013,4,17,12,41.0,-4,14.0,1010.0,SE,31.29,0,0
16080,2012,11,5,8,19.0,-4,6.0,1019.0,NW,337.97,0,0
16081,2013,5,17,2,79.0,11,18.0,1014.0,cv,0.89,0,0
16082,2012,10,12,2,143.0,6,11.0,1014.0,cv,2.67,0,0
16083,2010,9,8,21,125.0,15,22.0,1014.0,SE,1.79,0,0
16084,2013,8,10,17,116.0,23,34.0,1004.0,SE,12.06,0,0
16085,2011,3,1,5,9.0,-13,-4.0,1028.0,NW,9.84,0,0
16086,2011,7,25,0,20.0,23,24.0,1000.0,cv,0.89,0,12
16087,2014,5,4,11,56.0,-13,18.0,1017.0,NW,217.7,0,0
16088,2011,11,5,21,37.0,6,10.0,1028.0,cv,0.89,0,0
16089,2010,8,1,8,53.0,22,25.0,1009.0,NE,1.79,0,0
16090,2014,3,21,1,5.0,-16,13.0,1024.0,NW,8.94,0,0
16091,2011,2,20,1,297.0,-6,-3.0,1025.0,cv,0.45,0,0
16092,2013,9,1,13,33.0,11,29.0,1013.0,SE,1.79,0,0
16093,2014,3,21,10,21.0,-15,16.0,1023.0,cv,3.56,0,0
16094,2012,10,5,22,151.0,11,13.0,1021.0,NE,1.79,0,0
16095,2011,9,17,1,26.0,13,15.0,1018.0,cv,0.89,0,5
16096,2013,11,12,17,17.0,-9,11.0,1023.0,cv,1.78,0,0
16097,2012,10,29,12,67.0,5,14.0,1022.0,cv,0.89,0,0
16098,2010,12,12,0,109.0,-11,-5.0,1017.0,SE,0.89,0,0
16099,2011,2,7,15,138.0,-11,4.0,1012.0,SE,12.96,0,0
16100,2011,10,1,11,15.0,-3,21.0,1026.0,NW,22.81,0,0
16101,2012,1,2,5,98.0,-9,-4.0,1028.0,SE,20.57,0,0
16102,2013,11,13,22,282.0,-1,4.0,1019.0,NW,3.13,0,0
16103,2011,8,31,1,205.0,22,23.0,1007.0,SE,2.67,0,0
16104,2012,7,28,13,108.0,26,30.0,1001.0,SE,31.75,0,0
16105,2012,11,27,14,253.0,-6,4.0,1008.0,SE,1.79,0,0
16106,2012,5,20,23,,15,18.0,1015.0,SE,1.79,0,0
16107,2014,8,11,7,13.0,18,25.0,1005.0,NW,23.7,0,0
16108,2011,1,3,2,85.0,-15,-7.0,1033.0,NE,2.67,0,0
16109,2012,6,10,19,7.0,-2,28.0,998.0,cv,1.79,0,0
16110,2013,6,5,23,173.0,17,19.0,1012.0,SE,1.79,0,0
16111,2012,9,27,3,72.0,12,13.0,1017.0,NW,4.02,0,0
16112,2011,4,24,19,13.0,-1,17.0,1006.0,SE,1.79,0,0
16113,2014,10,1,14,71.0,10,11.0,1015.0,NW,8.05,0,2
16114,2010,10,19,15,87.0,7,10.0,1026.0,SE,1.79,0,0
16115,2014,12,6,16,71.0,-18,2.0,1025.0,SE,5.37,0,0
16116,2012,12,4,3,59.0,-14,-6.0,1023.0,cv,0.89,0,0
16117,2010,8,4,17,41.0,21,24.0,1003.0,NW,32.63,0,0
16118,2012,8,14,21,33.0,15,20.0,1006.0,SE,49.62,0,0
16119,2012,11,1,0,124.0,0,2.0,1019.0,NE,2.68,0,0
16120,2014,1,2,2,174.0,-12,-4.0,1019.0,cv,1.34,0,0
16121,2014,4,10,20,63.0,-1,14.0,1020.0,cv,0.89,0,0
16122,2014,5,12,10,53.0,10,23.0,1002.0,NW,1.79,0,0
16123,2013,8,3,16,27.0,16,32.0,1002.0,SE,15.65,0,0
16124,2012,11,6,19,102.0,2,5.0,1020.0,SE,3.58,0,0
16125,2014,11,21,5,,-2,0.0,1019.0,NW,3.13,0,0
16126,2012,7,28,21,,27,28.0,998.0,SE,62.15,0,0
16127,2010,8,22,16,15.0,14,29.0,1012.0,SE,10.28,0,0
16128,2011,2,20,14,477.0,-4,8.0,1026.0,SE,1.79,0,0
16129,2013,4,9,20,14.0,-13,9.0,1022.0,NW,33.08,0,0
16130,2011,2,2,3,95.0,-19,-6.0,1020.0,NW,6.26,0,0
16131,2011,12,22,19,40.0,-17,-5.0,1029.0,NW,1.79,0,0
16132,2014,5,26,22,29.0,-1,32.0,995.0,SE,8.04,0,0
16133,2014,11,11,12,14.0,-7,14.0,1018.0,NW,53.21,0,0
16134,2010,4,3,12,82.0,-12,13.0,1018.0,SE,16.99,0,0
16135,2011,11,25,13,206.0,-5,4.0,1028.0,SE,1.79,0,0
16136,2014,10,23,12,145.0,7,15.0,1015.0,cv,1.78,0,0
16137,2011,10,20,19,298.0,12,13.0,1020.0,NE,0.89,0,0
16138,2013,2,11,12,59.0,-11,-3.0,1034.0,cv,1.78,0,0
16139,2014,11,23,17,134.0,1,6.0,1024.0,cv,0.89,0,0
16140,2013,9,12,2,119.0,15,19.0,1013.0,SE,42.48,0,0
16141,2014,12,18,7,147.0,-14,-9.0,1031.0,NW,12.07,0,0
16142,2014,12,1,22,15.0,-22,-5.0,1034.0,NW,385.35,0,0
16143,2011,4,15,15,27.0,-6,24.0,1012.0,NE,24.59,0,0
16144,2014,8,30,17,164.0,22,24.0,1013.0,NE,1.79,0,0
16145,2011,11,30,4,238.0,-7,-3.0,1037.0,NW,0.89,0,0
16146,2014,5,5,0,67.0,-2,8.0,1018.0,cv,0.89,0,0
16147,2010,7,15,6,167.0,21,24.0,1007.0,cv,0.89,0,0
16148,2014,10,19,8,344.0,12,15.0,1015.0,SE,1.79,0,0
16149,2010,12,12,6,100.0,-11,-6.0,1015.0,NW,7.15,0,0
16150,2013,4,10,8,8.0,-10,8.0,1021.0,NW,102.82,0,0
16151,2011,2,10,15,76.0,-4,-2.0,1026.0,SE,83.61,17,0
16152,2014,8,18,9,39.0,17,25.0,1013.0,NE,3.58,0,0
16153,2014,1,23,6,294.0,-15,-8.0,1018.0,NW,0.89,0,0
16154,2011,8,26,18,80.0,21,26.0,1014.0,NW,35.76,0,0
16155,2011,6,5,18,67.0,10,31.0,1003.0,SE,43.36,0,0
16156,2011,11,15,3,289.0,-3,-1.0,1028.0,NW,0.89,0,0
16157,2011,6,29,23,256.0,22,25.0,1004.0,SE,3.13,0,0
16158,2010,9,16,18,224.0,19,21.0,1010.0,SE,97.02,0,3
16159,2013,3,27,22,16.0,-19,9.0,1018.0,NE,8.94,0,0
16160,2011,6,30,14,47.0,21,28.0,1002.0,NE,1.79,0,0
16161,2011,2,28,7,32.0,-10,-3.0,1027.0,NW,12.97,0,0
16162,2013,1,23,9,388.0,-6,-5.0,1019.0,SE,0.89,0,0
16163,2012,9,4,14,12.0,4,27.0,1014.0,cv,3.58,0,0
16164,2013,7,18,22,77.0,21,25.0,1004.0,cv,0.89,0,0
16165,2010,2,7,7,88.0,-7,-6.0,1023.0,NW,1.78,0,0
16166,2010,1,14,17,89.0,-15,-5.0,1025.0,SE,1.79,0,0
16167,2010,5,17,16,89.0,13,20.0,1007.0,SE,3.13,0,0
16168,2010,5,27,16,70.0,16,20.0,1015.0,NW,8.05,0,5
16169,2010,7,6,4,28.0,9,26.0,1000.0,NW,12.96,0,0
16170,2010,7,6,7,22.0,10,30.0,1002.0,NW,7.15,0,0
16171,2011,4,24,14,15.0,-6,20.0,1008.0,NW,162.28,0,0
16172,2011,4,20,17,137.0,7,22.0,1005.0,SE,17.89,0,0
16173,2011,1,2,14,35.0,-17,-1.0,1034.0,cv,2.68,0,0
16174,2013,2,14,20,54.0,-20,2.0,1028.0,SE,3.13,0,0
16175,2010,1,20,18,11.0,-16,-3.0,1034.0,NW,21.01,0,0
16176,2011,12,10,9,21.0,-15,0.0,1031.0,NW,144.38,0,0
16177,2014,11,15,13,141.0,-6,8.0,1027.0,SE,1.79,0,0
16178,2010,11,25,10,80.0,-12,0.0,1027.0,NW,5.37,0,0
16179,2011,2,4,13,37.0,-11,7.0,1022.0,NE,8.04,0,0
16180,2014,2,24,15,366.0,-5,7.0,1025.0,cv,2.67,0,0
16181,2011,1,2,23,67.0,-15,-6.0,1034.0,cv,2.67,0,0
16182,2013,3,28,13,21.0,-11,10.0,1022.0,NW,9.84,0,0
16183,2012,6,24,21,144.0,22,22.0,1004.0,SE,1.79,0,1
16184,2011,8,17,2,67.0,22,23.0,1006.0,NE,0.89,0,0
16185,2010,10,6,16,252.0,15,24.0,1012.0,SE,11.18,0,0
16186,2013,7,27,18,128.0,23,25.0,1000.0,cv,0.89,0,0
16187,2013,8,26,7,50.0,17,24.0,1006.0,NW,10.28,0,0
16188,2012,4,14,17,31.0,-5,28.0,1002.0,SE,41.12,0,0
16189,2010,5,24,3,73.0,11,16.0,1000.0,NE,1.79,0,0
16190,2012,12,28,14,215.0,-11,-5.0,1025.0,NW,41.57,0,0
16191,2013,2,20,5,81.0,-12,-9.0,1027.0,cv,1.78,0,0
16192,2014,7,19,16,38.0,22,37.0,1006.0,SE,12.06,0,0
16193,2013,11,26,15,24.0,-26,6.0,1017.0,NW,28.6,0,0
16194,2012,6,30,17,40.0,15,33.0,1001.0,SE,6.26,0,0
16195,2010,10,14,10,22.0,-3,18.0,1021.0,NW,26.82,0,0
16196,2012,6,21,2,214.0,21,23.0,1004.0,cv,0.89,0,0
16197,2010,9,16,8,219.0,21,24.0,1011.0,SE,70.64,0,0
16198,2012,10,10,3,9.0,0,13.0,1021.0,NW,159.14,0,0
16199,2013,9,26,21,107.0,10,14.0,1014.0,SE,1.79,0,0
16200,2011,6,18,5,257.0,19,20.0,1008.0,NE,0.89,0,0
16201,2010,4,7,23,104.0,-2,14.0,1015.0,SE,88.96,0,0
16202,2012,8,15,6,73.0,17,17.0,1006.0,cv,0.45,0,0
16203,2011,4,12,7,91.0,-5,8.0,1016.0,NW,1.79,0,0
16204,2012,11,23,11,27.0,-16,3.0,1028.0,NW,9.39,0,0
16205,2010,3,13,22,53.0,-11,3.0,1025.0,SE,60.77,0,0
16206,2014,8,25,6,15.0,16,18.0,1011.0,NW,8.5,0,0
16207,2011,7,15,15,109.0,22,29.0,1005.0,SE,11.63,0,0
16208,2011,10,20,6,263.0,12,12.0,1021.0,cv,1.78,0,0
16209,2011,12,27,0,327.0,-11,-6.0,1034.0,cv,0.89,0,0
16210,2013,8,30,23,31.0,11,20.0,1012.0,cv,0.89,0,0
16211,2010,12,27,9,106.0,-14,-7.0,1011.0,cv,0.89,0,0
16212,2011,10,9,4,341.0,14,16.0,1016.0,NW,1.79,0,0
16213,2010,7,8,3,50.0,17,25.0,1007.0,SE,21.46,0,0
16214,2012,2,4,4,8.0,-23,-8.0,1028.0,NE,6.26,0,0
16215,2012,3,4,20,111.0,-8,0.0,1019.0,NE,0.89,0,0
16216,2013,7,11,8,34.0,21,24.0,1006.0,NW,57.22,0,0
16217,2011,4,26,23,82.0,4,7.0,1008.0,cv,2.23,0,0
16218,2011,12,7,17,15.0,-13,2.0,1033.0,NW,67.96,0,0
16219,2011,3,12,5,266.0,-3,1.0,1009.0,cv,1.35,0,0
16220,2011,11,16,21,166.0,5,9.0,1028.0,SE,4.92,0,0
16221,2014,1,19,20,26.0,-21,3.0,1024.0,NW,21.9,0,0
16222,2014,2,17,12,88.0,-17,4.0,1036.0,SE,10.28,0,0
16223,2012,7,12,2,19.0,21,23.0,996.0,cv,0.89,0,0
16224,2012,5,1,1,257.0,14,15.0,1011.0,NW,0.89,0,0
16225,2013,11,19,6,15.0,-15,-1.0,1026.0,NE,11.63,0,0
16226,2013,5,6,20,135.0,10,25.0,1013.0,SE,27.71,0,0
16227,2013,12,31,5,113.0,-15,-5.0,1011.0,SE,1.79,0,0
16228,2014,1,8,3,11.0,-20,-4.0,1033.0,NW,39.33,0,0
16229,2014,11,13,21,45.0,-12,8.0,1023.0,SE,16.98,0,0
16230,2011,1,12,19,49.0,-18,-5.0,1022.0,SE,16.09,0,0
16231,2014,11,6,4,8.0,-7,5.0,1027.0,NE,3.13,0,0
16232,2011,1,27,6,16.0,-19,-8.0,1043.0,NW,34.43,0,0
16233,2012,4,9,23,91.0,7,18.0,1011.0,SE,62.6,0,0
16234,2012,7,2,23,23.0,14,30.0,997.0,SE,21.46,0,0
16235,2013,12,16,23,291.0,-12,-1.0,1031.0,NE,0.89,0,0
16236,2012,4,21,17,149.0,11,16.0,1007.0,SE,1.79,0,0
16237,2011,4,2,16,92.0,-12,14.0,1026.0,cv,15.21,0,0
16238,2012,6,5,3,86.0,16,20.0,1003.0,NE,7.16,0,0
16239,2013,5,26,9,101.0,17,23.0,1008.0,SE,3.58,0,0
16240,2011,4,23,8,,7,11.0,1014.0,NW,1.79,0,0
16241,2012,12,18,23,85.0,-12,-6.0,1032.0,cv,0.89,0,0
16242,2012,10,16,20,14.0,-7,11.0,1023.0,NW,99.71,0,0
16243,2011,7,20,21,80.0,22,23.0,1003.0,SE,0.89,0,0
16244,2012,10,7,1,151.0,11,12.0,1025.0,NE,1.78,0,0
16245,2014,1,25,11,14.0,-21,6.0,1028.0,NE,8.94,0,0
16246,2013,3,27,10,192.0,5,11.0,1010.0,cv,0.89,0,0
16247,2011,6,7,18,82.0,19,26.0,997.0,NW,17.88,0,2
16248,2011,4,24,6,17.0,-1,11.0,1013.0,NW,101.92,0,0
16249,2014,9,22,12,127.0,17,21.0,1019.0,NE,5.37,0,0
16250,2012,12,10,1,30.0,-16,-6.0,1027.0,NW,6.26,0,0
16251,2014,9,23,7,73.0,18,18.0,1018.0,NW,12.52,0,9
16252,2012,6,30,22,69.0,20,27.0,1002.0,SE,26.37,0,0
16253,2010,8,10,6,123.0,15,23.0,1007.0,NW,8.05,0,0
16254,2011,5,15,1,55.0,5,16.0,1005.0,cv,1.78,0,0
16255,2012,11,20,5,,-5,-4.0,1024.0,NW,7.15,0,0
16256,2014,10,24,8,185.0,8,10.0,1012.0,NW,12.53,0,0
16257,2012,5,17,4,58.0,6,16.0,1004.0,SE,8.05,0,0
16258,2010,12,5,17,9.0,-11,7.0,1025.0,NW,50.49,0,0
16259,2013,12,26,16,13.0,-25,2.0,1033.0,NW,288.78,0,0
16260,2013,5,28,12,59.0,16,22.0,1005.0,NW,12.07,0,0
16261,2010,3,23,10,63.0,-7,10.0,1024.0,SE,8.94,0,0
16262,2012,7,19,0,82.0,22,26.0,1006.0,SE,32.65,0,0
16263,2011,8,16,8,16.0,21,25.0,1004.0,NW,18.32,0,0
16264,2013,1,21,7,154.0,-6,-5.0,1029.0,NW,12.07,0,0
16265,2012,11,2,12,147.0,5,13.0,1020.0,cv,0.89,0,0
16266,2010,12,25,0,135.0,-23,-10.0,1032.0,cv,0.89,0,0
16267,2014,10,18,23,382.0,12,14.0,1016.0,cv,1.34,0,0
16268,2012,8,9,3,21.0,21,22.0,1006.0,NW,5.81,0,0
16269,2010,1,20,8,44.0,-10,0.0,1028.0,NW,48.74,0,0
16270,2013,9,24,8,9.0,3,14.0,1024.0,NW,7.15,0,0
16271,2010,11,14,4,21.0,-8,0.0,1035.0,NW,180.64,0,0
16272,2010,5,28,17,107.0,18,21.0,1007.0,NE,4.02,0,0
16273,2013,5,22,18,40.0,5,26.0,1010.0,SE,40.23,0,0
16274,2010,7,3,1,43.0,20,25.0,1000.0,cv,0.89,0,0
16275,2013,5,5,8,152.0,8,17.0,1018.0,SE,1.79,0,0
16276,2012,1,10,3,433.0,-9,-8.0,1032.0,NE,1.79,0,0
16277,2011,5,31,7,9.0,7,23.0,1002.0,NW,43.37,0,0
16278,2014,2,4,2,6.0,-32,-5.0,1030.0,NW,19.67,0,0
16279,2013,7,29,6,69.0,23,26.0,1000.0,cv,3.56,0,0
16280,2014,11,2,2,6.0,-11,10.0,1022.0,NW,113.54,0,0
16281,2011,11,11,20,197.0,3,8.0,1014.0,cv,2.67,0,0
16282,2010,10,3,6,12.0,3,16.0,1015.0,NW,149.31,0,0
16283,2011,5,25,20,47.0,8,23.0,1012.0,SE,266.9,0,0
16284,2013,1,21,18,98.0,-6,-1.0,1029.0,cv,0.45,0,0
16285,2014,1,27,2,132.0,-10,-6.0,1019.0,NE,0.89,0,0
16286,2012,12,10,4,21.0,-16,-5.0,1027.0,NW,15.65,0,0
16287,2011,5,20,1,33.0,7,20.0,1011.0,NW,3.13,0,0
16288,2012,9,20,12,130.0,16,25.0,1013.0,cv,3.56,0,0
16289,2012,4,8,4,92.0,-11,14.0,1015.0,NW,17.44,0,0
16290,2012,11,20,9,,-4,4.0,1025.0,NW,16.98,0,0
16291,2012,12,22,16,34.0,-16,-3.0,1034.0,NW,26.82,0,0
16292,2012,2,15,19,126.0,-9,-2.0,1026.0,SE,1.79,0,0
16293,2010,12,13,4,6.0,-19,-4.0,1028.0,NE,43.36,0,0
16294,2011,11,16,14,224.0,6,11.0,1026.0,SE,3.58,0,0
16295,2012,8,1,19,13.0,20,22.0,1006.0,NW,10.73,0,0
16296,2012,5,17,20,25.0,8,22.0,1006.0,SE,44.7,0,0
16297,2011,5,22,0,36.0,2,18.0,1012.0,SE,35.31,0,0
16298,2012,4,22,3,131.0,11,13.0,1005.0,SE,1.79,0,0
16299,2011,4,3,0,79.0,-1,7.0,1027.0,cv,1.79,0,0
16300,2014,10,31,19,209.0,9,13.0,1019.0,cv,2.67,0,0
16301,2013,3,18,17,22.0,-20,10.0,1006.0,SE,9.84,0,0
16302,2013,1,12,14,529.0,-7,-1.0,1021.0,SE,5.37,0,0
16303,2011,2,3,13,28.0,-19,5.0,1020.0,cv,0.89,0,0
16304,2010,4,6,13,16.0,-15,14.0,1025.0,NE,4.92,0,0
16305,2012,12,18,17,53.0,-15,-5.0,1033.0,SE,1.79,0,0
16306,2013,11,20,8,62.0,-13,1.0,1024.0,NW,23.69,0,0
16307,2012,3,7,3,38.0,-13,1.0,1019.0,cv,0.89,0,0
16308,2012,9,20,7,57.0,13,15.0,1014.0,NE,1.79,0,0
16309,2012,7,7,17,103.0,24,30.0,1000.0,SE,28.16,0,0
16310,2013,7,27,22,156.0,23,25.0,1000.0,SE,1.79,0,0
16311,2011,10,7,4,,5,8.0,1020.0,NE,0.89,0,0
16312,2013,2,26,22,370.0,-3,1.0,1019.0,SE,23.25,0,0
16313,2013,10,2,4,24.0,7,10.0,1022.0,NW,1.79,0,0
16314,2012,1,29,15,31.0,-23,0.0,1032.0,cv,1.79,0,0
16315,2010,9,28,13,,-2,18.0,1025.0,cv,1.79,0,0
16316,2010,11,7,6,20.0,5,8.0,1015.0,NW,1.79,0,0
16317,2014,11,22,15,26.0,-13,11.0,1025.0,SE,3.13,0,0
16318,2012,2,15,1,129.0,-9,-6.0,1031.0,SE,6.71,0,0
16319,2013,6,10,18,21.0,12,24.0,1011.0,SE,8.94,0,0
16320,2014,9,25,17,137.0,17,21.0,1014.0,SE,3.58,0,0
16321,2010,10,2,14,11.0,9,21.0,1011.0,NW,59.46,0,0
16322,2011,11,20,22,172.0,-6,-2.0,1031.0,NE,2.67,0,0
16323,2011,2,22,22,401.0,-6,-1.0,1018.0,cv,2.23,0,0
16324,2013,12,28,23,48.0,-26,0.0,1024.0,NW,143.04,0,0
16325,2011,8,3,11,,22,28.0,1005.0,cv,0.89,0,0
16326,2013,3,31,8,155.0,2,4.0,1022.0,SE,70.2,0,0
16327,2014,4,9,15,62.0,-7,29.0,1008.0,NE,12.07,0,0
16328,2012,8,29,20,160.0,24,28.0,1007.0,cv,0.89,0,0
16329,2011,10,30,20,217.0,9,11.0,1023.0,SE,19.68,0,0
16330,2010,12,31,11,14.0,-22,-6.0,1029.0,NW,458.22,0,0
16331,2014,3,13,18,28.0,-21,11.0,1017.0,SE,24.59,0,0
16332,2014,12,18,5,130.0,-13,-6.0,1031.0,NW,8.49,0,0
16333,2010,3,25,4,51.0,-2,1.0,1027.0,SE,19.67,0,0
16334,2010,3,3,19,187.0,-5,3.0,1020.0,SE,1.79,0,0
16335,2010,5,21,6,95.0,11,19.0,1008.0,cv,1.34,0,0
16336,2012,10,19,6,47.0,4,4.0,1019.0,NW,5.35,0,0
16337,2014,6,15,14,105.0,18,31.0,1003.0,SE,12.97,0,0
16338,2011,11,15,16,165.0,3,8.0,1025.0,cv,1.78,0,0
16339,2013,3,17,15,393.0,4,15.0,1003.0,SE,6.71,0,0
16340,2010,2,20,10,178.0,-12,3.0,1014.0,SE,1.79,0,0
16341,2010,7,20,8,43.0,20,24.0,1004.0,NW,16.09,0,0
16342,2011,7,29,17,50.0,23,25.0,1004.0,NW,6.26,0,9
16343,2010,12,18,11,201.0,-12,0.0,1013.0,cv,0.89,0,0
16344,2011,8,7,22,,24,25.0,1004.0,SE,25.49,0,0
16345,2010,10,20,11,89.0,7,10.0,1028.0,NW,1.79,0,0
16346,2011,2,4,19,161.0,-13,0.0,1023.0,SE,16.09,0,0
16347,2010,1,17,10,182.0,-12,-6.0,1030.0,cv,0.45,0,0
16348,2014,9,27,11,15.0,9,22.0,1018.0,NE,10.28,0,0
16349,2013,8,12,8,51.0,22,24.0,1005.0,SE,25.94,0,0
16350,2010,10,8,13,406.0,14,22.0,1015.0,SE,3.58,0,0
16351,2013,11,28,15,13.0,-28,5.0,1024.0,NW,439.85,0,0
16352,2011,2,21,7,528.0,-6,-4.0,1026.0,NW,1.79,0,0
16353,2010,3,8,15,33.0,-7,-2.0,1039.0,cv,2.23,0,0
16354,2012,4,16,23,61.0,0,15.0,1014.0,SE,46.04,0,0
16355,2014,2,1,21,132.0,-1,2.0,1013.0,SE,21.02,0,0
16356,2011,2,26,13,80.0,-3,-1.0,1025.0,cv,1.78,0,0
16357,2011,11,5,6,11.0,3,12.0,1026.0,NW,50.07,0,2
16358,2014,12,21,12,21.0,-19,0.0,1027.0,NW,396.49,0,0
16359,2011,8,4,21,,21,25.0,1006.0,SE,27.27,0,0
16360,2014,6,7,20,19.0,11,24.0,1002.0,SE,7.6,0,0
16361,2010,7,11,23,161.0,20,23.0,1006.0,SE,3.13,0,1
16362,2012,10,28,7,13.0,-1,8.0,1028.0,NE,12.96,0,0
16363,2014,4,6,16,40.0,-15,25.0,1013.0,SE,27.26,0,0
16364,2012,12,2,14,289.0,-5,-3.0,1018.0,NE,1.79,0,0
16365,2012,6,5,17,47.0,11,33.0,1002.0,SE,11.17,0,0
16366,2013,5,17,15,96.0,13,25.0,1010.0,SE,7.6,0,0
16367,2011,10,7,12,,10,20.0,1019.0,SE,1.79,0,0
16368,2014,2,22,8,336.0,-6,2.0,1030.0,NW,16.09,0,0
16369,2011,10,29,10,215.0,8,10.0,1023.0,cv,3.12,0,0
16370,2014,7,14,21,30.0,15,31.0,1002.0,NW,5.81,0,0
16371,2014,3,29,11,18.0,-1,20.0,1015.0,cv,3.13,0,0
16372,2014,7,12,23,20.0,15,27.0,1003.0,SE,3.58,0,0
16373,2010,11,13,12,11.0,-14,3.0,1027.0,NW,142.62,0,0
16374,2011,6,2,22,64.0,10,28.0,1001.0,NE,4.02,0,0
16375,2014,4,25,3,155.0,9,15.0,1016.0,cv,0.89,0,0
16376,2010,4,30,22,45.0,-3,19.0,1010.0,SE,36.22,0,0
16377,2010,9,15,0,321.0,19,22.0,1013.0,SE,0.89,0,0
16378,2010,2,4,1,99.0,-21,-8.0,1028.0,NW,4.92,0,0
16379,2010,12,13,18,17.0,-23,-7.0,1031.0,NW,1.79,0,0
16380,2011,3,30,3,103.0,-5,4.0,1021.0,cv,0.89,0,0
16381,2010,10,24,23,15.0,-1,6.0,1030.0,NW,18.33,0,0
16382,2014,5,15,2,68.0,5,11.0,1001.0,NE,1.79,0,0
16383,2011,12,19,12,38.0,-21,3.0,1031.0,NW,1.79,0,0
16384,2010,2,25,22,56.0,-7,3.0,1019.0,SE,59.46,0,0
16385,2011,1,19,17,12.0,-23,-1.0,1030.0,NW,52.29,0,0
16386,2013,10,13,18,70.0,10,15.0,1018.0,cv,0.89,0,0
16387,2014,11,20,22,,-1,0.0,1020.0,cv,0.45,0,0
16388,2013,4,25,8,9.0,-8,16.0,1014.0,NW,76.88,0,0
16389,2014,10,31,14,143.0,10,15.0,1019.0,SE,5.37,0,2
16390,2013,11,19,10,22.0,-18,3.0,1027.0,NE,12.96,0,0
16391,2012,4,16,4,8.0,2,8.0,1019.0,NW,4.92,0,0
16392,2011,7,30,3,35.0,21,21.0,1003.0,NE,6.71,0,19
16393,2013,11,30,17,24.0,-19,4.0,1024.0,cv,0.89,0,0
16394,2011,7,2,22,187.0,23,25.0,1001.0,cv,1.78,0,0
16395,2012,3,6,5,12.0,-17,1.0,1014.0,NW,50.06,0,0
16396,2013,10,17,15,131.0,-2,18.0,1025.0,SE,19.67,0,0
16397,2013,8,4,13,76.0,20,32.0,999.0,SE,8.5,0,0
16398,2012,2,5,23,252.0,-11,-4.0,1019.0,cv,0.89,0,0
16399,2010,7,22,19,153.0,24,31.0,1007.0,SE,17.89,0,0
16400,2011,1,17,21,24.0,-22,-7.0,1034.0,NW,120.24,0,0
16401,2014,8,18,17,,18,30.0,1010.0,SE,21.01,0,0
16402,2012,9,24,4,40.0,14,17.0,1017.0,cv,1.34,0,0
16403,2011,3,8,22,10.0,-17,6.0,1026.0,NW,16.1,0,0
16404,2011,8,14,11,110.0,26,28.0,1002.0,SE,3.58,0,0
16405,2013,7,12,17,44.0,22,31.0,1004.0,SE,13.86,0,0
16406,2012,9,25,14,99.0,18,21.0,1017.0,NW,7.15,0,0
16407,2012,9,9,22,118.0,18,23.0,1015.0,SE,22.36,0,0
